[2025-01-07T15:41:54.709] [INFO] default - ✅ Server running at http://localhost:3001
[2025-01-07T15:41:57.989] [INFO] default - ✅ MongoDB Atlas Connected Successfully
[2025-01-07T15:42:34.339] [INFO] default - ::ffff:127.0.0.1 - - "POST /tasks HTTP/1.1" 201 118 "" "curl/7.87.0"
[2025-01-07T19:08:36.390] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:08:51.392] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:09:06.391] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:09:21.392] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:09:36.391] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:09:51.393] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:10:06.387] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:10:21.388] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:10:36.392] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:10:51.392] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:11:06.384] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:11:21.389] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:11:36.391] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:11:51.390] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:12:06.391] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:12:21.394] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:12:36.392] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:12:51.391] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:13:06.390] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:13:21.386] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:13:36.388] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:13:51.391] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:14:06.391] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:14:21.398] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:14:36.393] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:14:51.390] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:15:06.390] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:15:21.390] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:15:36.387] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:15:51.389] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:16:06.391] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:16:21.395] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:16:36.386] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:16:51.385] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:23:27.134] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:23:42.139] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:23:57.132] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:24:12.135] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:24:27.133] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:24:42.135] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:24:57.138] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:25:12.137] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:25:27.138] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:25:42.134] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:25:57.174] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:26:12.137] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:26:27.131] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:26:42.133] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:26:57.133] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:27:12.129] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:27:27.130] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:27:42.135] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:27:57.163] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:28:12.130] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:28:27.170] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:28:42.134] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:28:57.135] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:29:12.130] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:29:27.134] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:29:42.141] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:29:57.175] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:30:12.153] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:30:27.132] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:30:42.118] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:30:57.137] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:31:12.145] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:31:27.137] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:31:41.012] [INFO] default - ✅ Server running at http://localhost:3001
[2025-01-07T19:31:41.300] [INFO] default - ✅ MongoDB Atlas Connected Successfully
[2025-01-07T19:31:42.197] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:31:57.122] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:32:12.124] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:32:27.122] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:32:42.156] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:32:57.125] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:33:12.126] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:33:27.126] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:33:42.123] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:33:57.129] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:34:12.125] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:34:27.180] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:34:42.135] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:34:57.140] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:35:12.143] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:35:27.144] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:35:42.186] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:35:57.145] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:36:12.147] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:36:27.142] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:36:42.148] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:36:57.145] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:37:12.145] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:37:27.144] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:37:42.146] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:37:57.146] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:38:12.144] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:38:27.141] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:38:42.146] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:38:57.145] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:39:12.148] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:39:27.143] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:39:42.141] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:39:57.145] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:40:12.142] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:40:52.531] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:41:07.526] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:41:22.525] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:41:37.532] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:41:52.531] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:42:07.544] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:42:22.527] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:42:37.527] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:42:52.531] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:43:07.530] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:43:22.549] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:43:37.533] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:43:52.534] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:44:07.532] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:44:22.538] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:44:37.527] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:44:52.559] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:45:07.532] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:45:22.531] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:45:37.539] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:45:52.527] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:46:07.529] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:46:22.527] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:46:37.532] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:46:52.532] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:47:07.552] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:47:22.532] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:47:37.534] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:47:52.615] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:48:07.531] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:48:22.537] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:48:37.534] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:48:52.534] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:49:07.533] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:49:22.608] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:49:37.535] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:49:52.528] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:50:07.532] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:50:22.531] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:50:37.535] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:50:52.536] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:51:07.535] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:51:22.534] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:51:37.532] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:51:52.535] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:52:07.531] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:52:22.533] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:52:37.530] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:52:52.530] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:53:07.531] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:53:22.534] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:53:37.536] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:53:52.536] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:54:07.538] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:54:22.548] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:54:37.530] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:54:52.533] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:55:07.532] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:55:22.643] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:55:37.535] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:55:52.561] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:56:07.535] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:56:22.536] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:56:37.538] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:56:52.533] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:57:15.554] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:57:30.557] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:57:45.570] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:58:00.556] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:58:15.557] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:58:30.562] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:58:45.558] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:59:00.569] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:59:15.608] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:59:30.558] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T19:59:45.568] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T20:00:00.562] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T20:00:15.560] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T20:00:30.561] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T20:00:45.555] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
[2025-01-07T20:01:00.563] [INFO] default - ::ffff:127.0.0.1 - - "GET /metrics HTTP/1.1" 200 - "" "Prometheus/3.1.0"
